delivery_id,prediction
130149,2096.615
44281,3193.2263
113561,2491.6826
23882,2325.2673
183051,2416.4963
190171,3858.801
194046,2999.4827
107692,3687.424
189467,3229.5757
235304,2953.2727
242602,2987.4983
191367,2640.3167
9024,3748.4944
146247,3099.4001
98210,2629.074
167702,2711.2668
200187,2901.439
27682,3196.742
211872,3815.4495
85504,2364.8538
64118,2718.7102
36835,3402.387
48868,2932.7297
41926,2226.4956
68577,2862.3933
242483,3401.715
228968,2483.7297
200629,3889.7202
140478,2933.8005
88715,3082.4026
210957,2541.492
135778,3107.7278
155005,3121.8887
18515,2984.2148
2145,3971.1467
107430,2540.1184
12160,3113.404
104207,3107.9495
222714,2416.6316
18589,2100.5745
199444,2134.761
77332,3248.238
133236,3309.8657
188544,3355.9277
220869,3421.8574
75491,2228.2166
223188,2932.2568
242889,2651.5828
189005,2540.4304
6813,3394.527
130218,3381.4016
74433,2551.4705
149485,2793.446
171697,2535.5344
205648,2634.1746
208006,2848.9773
183462,2548.3506
204171,2448.327
213900,3347.1067
56751,3955.368
123769,2427.6118
159445,3712.2087
110003,3707.5105
210926,2882.6702
229113,2289.238
120293,3051.7432
234331,2663.6936
221564,3228.1506
51396,3368.0103
246368,2418.6528
223776,2370.5164
206923,2839.4114
215234,3142.6562
112928,2671.6213
6197,3291.72
79235,2478.7554
49682,3249.373
185048,3192.551
87272,2580.7715
199149,3044.0803
138553,2155.6018
94593,2337.523
199787,2525.5476
37121,3123.1736
154243,2644.3328
170638,2630.1228
16639,2498.818
162979,2846.1672
208030,3198.3606
4854,2731.1208
70912,2918.977
67704,3184.1501
222506,2846.2385
194835,2357.826
241741,2181.4478
99203,2970.8313
87639,3769.0308
201418,3273.2185
22541,2903.072
195797,3516.7893
155365,2702.166
177521,2734.0989
193167,2832.0862
176811,3141.3591
150142,1965.1357
91426,2879.821
218810,3217.5227
124635,2777.489
119006,2954.2568
54700,2729.5325
20622,1931.4218
60411,2701.2268
190663,2312.2378
195591,2772.4062
46121,3169.9172
220669,2278.027
180174,3485.95
95081,3089.6711
29083,2967.8064
164202,2950.2668
57398,2273.2327
206263,3332.3562
133438,2655.5962
37726,2935.1897
162300,3532.6604
213335,2521.4243
81285,3600.7349
86778,3548.865
172217,2717.9968
68654,2719.0295
108314,2674.593
233382,2999.6633
144523,2994.1248
125397,2900.2612
76353,3688.7307
188657,3118.083
179929,3288.162
237657,2174.9985
75720,2596.9019
25313,2420.6165
186385,3390.1404
165197,3439.9648
141065,2625.4563
33152,3209.7761
68823,2538.9197
250077,3271.5896
22537,2527.8794
161168,2829.5798
107748,2295.9343
33727,3289.2114
140163,2289.2722
155917,2994.714
62853,3191.9758
100660,2774.892
233833,3002.258
229646,3246.3303
56104,3307.762
48403,1825.4532
110242,2372.137
120001,2146.9624
128723,2449.7178
105278,2695.9143
2783,2960.4758
109003,3618.6428
97143,3100.157
243299,3026.9668
10708,2594.617
248305,2556.8005
3067,3237.732
228175,2891.1978
3990,2782.2878
132533,2690.208
189450,3247.6743
200316,2089.2898
118766,2758.4778
72586,2654.0054
225802,2464.1736
201444,1881.8993
68589,2998.2292
81660,3532.5334
172158,2411.3806
19752,2144.1948
84240,3276.8777
221314,2626.012
244113,2997.001
97476,3538.055
221237,3050.5017
147450,2439.1062
205246,4264.2075
213962,2895.5256
107551,2346.2107
114427,2665.4675
180432,2767.4663
93526,3061.118
203616,3001.6401
74270,2982.7114
217955,2713.8171
156297,3335.5613
85098,2426.5564
156168,3182.931
41709,2941.2468
45311,2463.3914
88403,2816.9365
116497,2393.6792
165739,2334.1467
97123,2594.3394
184472,3079.6687
112865,2494.4175
92634,2988.7202
242881,2332.324
122886,2778.2473
8674,2501.6853
221036,2736.8992
82283,3346.2463
56425,3728.5564
28486,2618.6252
69952,2005.4652
162639,2467.01
160623,2484.652
57608,3344.032
221923,3668.3389
180162,2946.1409
167654,3344.4692
146310,2605.697
46077,2774.361
242386,3021.2646
74176,2971.0164
154364,3310.1887
171566,2661.513
34901,3461.8171
83387,2558.1797
238345,2999.0693
126647,2888.3918
75525,2598.281
96383,3097.3923
61604,3307.7957
181594,3758.5435
163642,2430.0017
215013,3514.5051
185861,3398.3616
196849,3575.01
186426,2692.0593
152284,2249.692
169325,3936.4092
122041,2657.222
211330,2480.474
26787,3269.889
163037,3455.934
248256,2818.7852
16099,3235.1187
15797,2631.0632
189630,2884.301
106898,2566.378
23792,2894.994
21295,2276.0698
34397,2438.3489
160686,3063.7336
121568,3204.9949
118067,2724.7197
116242,2569.7393
248216,3121.5762
3508,2851.9119
172564,2448.8992
250498,2445.696
238618,2806.9866
235527,3659.4668
237891,2644.3638
131894,3189.1536
221711,2319.6516
12669,2621.3975
180688,3247.6409
152449,2518.841
197482,2721.4822
152862,2762.0144
82895,3178.8591
32432,3813.9844
193955,4321.356
168331,2724.8435
9477,3252.1448
32167,3414.996
129771,3183.9368
13898,2765.6938
63657,2446.5632
65026,2255.3364
199410,2990.6296
47181,2060.1897
4358,3370.072
129869,2916.061
91470,2684.2505
63814,4071.2969
123352,2538.514
179062,2207.5505
84142,2516.1218
128175,3423.7356
95599,3566.9822
221590,3553.5474
62459,2973.273
206012,2302.787
90724,3176.2273
25597,2631.9153
235789,3246.2332
127939,2222.9841
18586,2265.47
211160,3322.634
125787,3171.2864
152368,3405.071
5863,3196.5928
234634,3685.2664
161655,2339.5166
175189,2641.5554
186315,3013.5205
146976,3097.388
122742,2934.7563
250915,3251.9583
231089,2380.5605
58703,2599.2324
130264,2628.2239
99062,2276.9304
169777,2565.9941
205819,2406.5027
205049,3269.699
63072,2439.702
164045,3424.6042
49813,2503.7676
37560,2427.6406
86773,2945.5234
73098,2592.9453
40919,2048.5557
147690,2674.9016
99537,2257.7546
57757,2655.207
159130,2486.8977
146443,3141.1506
161834,3291.9253
147038,2337.4407
190267,2222.664
99390,3655.1658
251587,2988.7146
33630,2858.827
61448,2706.3196
192136,2889.2195
124582,2331.6355
171348,3457.6294
223767,2557.0918
29190,2639.0103
65446,2349.2292
143784,2343.2668
15888,3195.3542
195084,2466.4734
112315,2315.9685
169125,3631.4084
138199,2088.4697
245128,2481.9102
167848,3098.788
14171,2962.1409
121830,3340.3655
41367,2971.3967
52118,2959.5898
195119,3201.8772
43432,2616.8176
89363,2843.539
99456,3142.93
123527,2782.447
229334,3012.1433
46383,3067.378
205453,2825.4363
2512,3656.778
80587,2167.548
112820,2547.421
212317,2936.301
74149,2910.2407
212855,2707.256
230854,3029.1584
83582,3536.9714
248667,2307.8162
12598,2502.6838
127765,3048.4866
57396,3257.5012
105119,2424.413
178141,2656.219
1859,2844.8896
105838,3378.8113
122623,2164.5286
69662,2947.1748
101440,2455.096
233587,3024.5127
121765,2017.4845
173030,2172.6128
123577,1876.1676
1107,3260.469
81891,2263.1946
73249,2433.74
25783,2315.3457
130380,2124.5251
164192,2462.4622
15644,2543.627
227690,3161.701
159405,3138.1648
90041,2894.0818
248822,2471.853
207768,3078.408
189990,2952.0115
132302,3417.313
48455,2630.2722
85971,2631.044
12988,2251.3777
149549,2121.132
99133,2840.0793
151793,2091.3677
15930,2729.1487
51004,3312.5322
214477,3425.0168
88212,2544.8928
75411,3316.5664
207695,3347.5828
561,2537.811
87552,3145.7703
137245,2581.1213
5880,2368.4417
11548,2681.4631
24333,3625.1975
147210,3129.4749
168612,2252.3386
163592,3285.097
133213,2605.1604
237374,2751.4944
180712,2609.0227
16383,3355.8794
75162,2994.86
57988,3081.6292
80872,2472.3113
79544,2872.071
16023,2792.1436
227091,2516.5535
212654,2640.0513
5078,3033.6306
72838,2353.886
65661,2852.4026
228111,2977.568
51530,3084.5845
82613,2774.4912
61727,2684.4468
24211,2670.9543
45597,2902.633
56370,3082.444
28909,2438.8025
144464,2014.0951
204473,3843.6274
106269,2697.1423
166692,3277.89
15872,3417.679
219713,3333.9956
86827,2705.2722
112501,2914.6726
192239,2501.3474
62159,2348.452
160367,2438.5706
182576,3458.2078
227324,2822.7913
210446,3235.8513
235227,2551.803
163372,2294.5222
121327,2676.6633
67612,2802.0076
135028,4157.5205
175727,2742.8938
62006,3234.806
243619,2247.2317
133446,2194.6624
13080,2627.2183
81812,3077.5818
44924,2427.5146
105676,3096.6096
202800,3208.8591
248433,2755.2522
24065,3379.07
213241,2420.3103
79252,2940.569
116271,2727.2534
121063,3114.3748
37147,2660.786
113674,3406.0605
48214,2963.8582
116618,3144.0208
244238,2428.0789
22196,3471.716
189853,2514.335
206849,3100.8804
136242,2717.7678
235007,3116.3613
170268,2607.1814
57829,3087.4858
26852,3380.9124
217177,3230.2893
112444,2344.6484
114937,2918.7505
213497,2549.9236
33990,2480.9263
79721,3164.145
233854,3653.7366
113536,2724.7764
62775,3088.046
194981,2156.7249
203777,2376.534
180666,3080.189
187284,3035.847
35540,2560.0398
114086,2512.7703
137987,2608.5544
117801,2742.1462
158002,2949.0059
39744,2452.5012
150665,3076.3308
91232,2835.8623
189600,3083.285
47227,2129.542
136121,2489.7527
51382,3394.883
49034,2566.0251
162439,2804.954
166192,2680.7002
179146,3770.6135
46039,2364.1946
239044,2934.9475
8376,2658.8154
219017,3324.302
114196,2941.7834
194559,3097.6936
123949,2811.3435
219380,2444.482
116866,2977.1536
78124,2464.2698
227569,3440.7566
27609,3365.095
222105,3336.7104
94287,3349.0815
224129,3126.4153
56633,3478.3542
174134,2720.804
98292,3215.486
4770,2890.4875
49993,2459.8115
214471,3713.199
247624,3012.9773
43463,3002.9392
240163,2999.926
8600,3888.5017
116493,2308.4583
132946,2205.3513
157723,2658.9233
166365,2455.3928
13565,3023.0662
18618,3135.0125
207759,3231.33
204739,2772.3591
84110,2442.7449
79403,2528.402
203918,3090.5
151151,3269.691
40966,3912.6387
11669,2563.4673
101237,2935.374
104115,2482.4543
217916,2724.7124
201352,3353.6565
65689,3075.3865
139050,3233.4417
166304,3666.5579
193626,4032.8872
97126,3330.941
212600,3397.1672
186902,2563.303
27462,3194.3733
6575,2710.5527
37443,3342.5232
180660,2390.2053
74890,2568.973
119445,2631.5134
177499,3558.0637
108880,3239.119
217584,3754.8975
91093,3216.9448
35618,2546.635
73493,2921.8345
170749,3458.8987
78323,2457.394
48408,2933.8513
140371,2765.7478
249261,3344.6716
167544,2993.2864
162014,2753.3096
112981,2870.3367
153105,2839.6477
214847,2503.4534
119026,3079.672
235170,3218.4368
209405,2275.5935
105006,2854.1873
159468,2976.7852
50167,2461.1135
6908,3397.5964
186929,2896.8403
140173,3404.9465
120070,2543.196
48569,2553.4824
114393,2746.9006
35585,2820.3728
147463,2868.5671
37970,3296.38
220352,2600.67
138446,2787.2468
37216,2935.676
228000,2665.3828
33648,2669.7495
215763,2759.471
121852,2556.235
144457,3207.7793
78113,3108.0479
198818,3236.1116
74377,2431.8865
114141,2536.9695
147010,2837.8997
24228,2460.7375
92449,3457.872
73432,2822.8777
20104,3620.992
206786,3273.6494
37452,2210.8455
126930,3071.268
194758,2717.1028
156832,2863.0378
129261,2905.931
59715,3225.138
79686,3073.3035
108284,2737.047
2318,3509.536
186430,3109.3787
195443,3470.1064
165266,2216.3381
124511,3359.1995
207109,2720.2292
94116,2495.297
9630,2463.47
47881,2969.092
165440,2764.071
223119,2533.8132
248013,3259.905
86547,2878.2678
12961,3248.3157
174635,2992.7083
218655,2390.008
163579,2993.364
93873,3136.2612
46370,3091.5554
129465,2682.6626
243121,2804.9915
216820,3072.736
49202,3010.8577
100222,3671.86
201314,2775.1921
208017,2388.0537
1318,2974.2834
149775,3668.9329
193886,2954.5564
212282,2186.1582
144728,2846.7493
92950,3003.5576
246033,2680.3325
23949,3179.7517
161338,2935.0017
25930,3184.089
209801,3636.9036
180027,3159.6921
246776,3666.3242
106019,2715.0547
80624,2823.5227
50391,3395.905
244463,2469.9888
67315,2883.818
71035,2927.4614
184172,2294.6934
4335,2988.015
99409,3179.1167
239082,2965.5037
11202,2664.3093
54216,2699.3577
47823,3110.2268
65103,2609.9524
47833,2814.1616
219194,2173.4814
218440,3055.2754
231561,3372.9968
181918,2840.365
107105,3211.6265
169354,2961.1233
74319,3057.5476
46641,2814.169
162687,2838.6938
19235,2816.0198
661,3571.7961
235677,2987.5442
168271,3124.0847
82636,3068.64
138580,2604.9644
239736,2442.4414
47040,2443.015
158010,2375.487
21201,3050.1438
189008,3396.3943
41534,2478.2478
42912,2972.8826
200953,3034.5432
102255,3119.6545
48867,3543.7188
43803,3603.9817
16409,3715.95
242655,3583.5745
114405,2733.2498
119820,3444.6248
84528,2355.0793
133864,3102.2324
251985,3434.5334
226403,2779.0442
165938,3204.6482
16890,3047.79
136698,2856.657
13442,2496.7434
96153,3166.3755
58597,2868.3945
54848,3826.0706
232339,2897.992
16691,3427.0386
169279,2572.138
176935,3093.3804
178923,2641.1794
100998,2562.8604
95225,3369.1514
145760,3071.9895
130322,2712.2434
139315,2438.9226
65288,3044.196
28852,3147.0027
22639,3169.3567
166839,3150.6003
198122,3874.2126
18284,3068.062
53869,2498.801
82943,2604.9521
97381,2470.6719
179270,2815.927
138764,2819.1748
159936,2573.8552
55161,3000.4849
21042,3305.6804
73345,2575.9949
85477,2032.7142
125980,2545.6177
37398,2180.1824
232244,3836.7158
85680,2942.9802
112674,3005.5764
222756,2211.2717
11871,2401.4993
197208,2426.3518
20173,2481.2957
225399,2987.09
103319,2656.594
70370,3122.1843
113946,3079.1772
70053,2630.7725
39618,2784.532
15148,1964.9492
243203,3905.3167
169663,2703.9167
135051,3200.091
154820,2173.0754
157081,3230.1025
218548,2777.973
62686,2959.7288
178967,3559.3835
194933,3053.888
90071,2426.1355
128226,2063.0623
60080,2051.8352
43238,2818.09
9136,3009.555
205024,2828.6323
78469,3149.0598
11825,3558.6257
244476,3141.322
136032,2810.281
190689,3215.4597
127080,2181.2375
238162,3284.8198
110602,2869.883
173429,2746.1604
201793,3225.1074
58881,2335.1968
25152,3097.0063
62668,3185.363
243262,2349.007
250613,3290.7659
32062,2637.009
9464,2602.429
71581,2769.5752
87250,3923.951
168667,3185.6572
210785,2957.571
69963,2680.7021
63447,2726.078
240298,2516.5742
106115,2513.8206
191404,2239.1416
74561,2799.704
231985,2634.84
241799,3455.381
12166,2480.9807
165914,2361.3284
68841,2747.3474
4474,2950.5698
126957,2842.4402
205822,2638.1587
144800,2844.7195
70132,2195.6287
5185,2919.0261
178986,2939.2864
106576,3373.811
61720,2992.2827
123898,3157.1914
136023,3085.443
79179,3257.216
244588,3318.7827
23840,3662.1643
239391,3617.0154
191429,3178.627
81094,2524.8972
244936,2493.7207
150617,2173.137
203321,3216.783
150585,2812.964
49462,2764.6758
20604,3470.282
198543,2522.6765
66424,3419.8745
77542,2802.2927
174501,2747.5068
71809,3475.8743
200698,2495.9905
218280,2831.8425
130121,2858.069
24952,3149.2673
109969,2884.1963
76053,3208.1218
166028,2590.1633
181131,3188.7678
87970,2953.8948
100151,3092.513
57764,2132.554
237795,3089.7114
91855,3688.9153
114592,3354.0134
152394,2690.5613
115916,2564.514
184265,3257.1343
245744,3116.3904
170015,2774.3484
101951,2226.4124
155509,3055.1404
113611,2475.0571
86333,3249.7783
147881,3365.4749
138009,2721.182
151110,3023.9243
31554,3236.3262
157275,2553.8728
161892,2648.159
210912,3245.382
112879,2965.666
136923,3091.6638
13443,3229.3347
227710,2875.6575
215850,2171.3882
173356,3408.9119
165980,2276.9453
216267,2135.205
5201,3150.7144
27906,3285.1123
118423,2555.5344
220796,2878.843
64508,2453.6362
124525,2862.9646
205492,2895.664
248423,2906.9197
6416,2956.7083
17713,3155.5054
53405,2710.0688
94541,2983.648
136019,2849.8066
163796,2340.7805
242524,2303.4736
190131,2879.3645
6312,2372.427
11586,2942.0188
32241,3175.6282
232117,2534.1914
9881,3308.8315
219051,2395.7976
80912,2090.7805
157591,3037.7793
180984,2481.6887
17004,3097.307
28183,3281.481
27454,3010.55
226619,2350.181
142302,2090.868
160301,2686.73
242840,3719.6912
53724,2919.3489
208984,3051.636
189351,2706.1233
41326,2631.9421
124439,3301.5364
156434,3271.4941
187861,2627.07
18628,3109.8572
29751,3072.5437
37038,3066.1096
56277,2289.9973
56915,3231.0093
16632,3069.8984
156333,3010.6272
131916,2352.6248
354,2990.1853
58132,2376.8958
173901,2928.434
18286,2819.9143
229966,3397.6206
179424,3281.019
123959,3274.3699
53527,3957.361
148922,3070.2405
168461,3251.2356
23234,2621.8254
216633,2570.9534
26504,2979.178
117892,2722.2236
84645,2567.9822
11163,2989.7014
174906,2661.711
207335,2797.4412
45922,2812.489
51715,3105.7317
53283,3262.306
98578,2364.8206
218916,2734.8816
58190,2633.485
32348,2723.2092
187952,3089.8943
188665,2648.8723
11648,2290.2568
138675,2219.1184
168951,2637.0867
73175,2522.3176
229990,2242.9407
157649,2915.4514
203227,3569.1365
24070,2822.5762
221666,2326.6794
19387,3317.8088
250881,2275.511
138763,2878.5625
20655,2678.7341
186292,3309.1885
145230,2086.3308
20078,2766.1287
168320,2378.1526
224985,2877.3508
78392,2992.5066
63784,2987.3025
218852,3015.3845
222461,2671.2966
239690,2716.2217
166982,2638.6077
144210,3501.5564
48692,2919.3708
137872,2699.5217
218910,2624.224
157793,3142.0378
80634,2562.7485
141349,2358.6343
109707,2129.955
203994,2623.714
118267,2152.4363
73575,2643.5361
168137,2600.9993
130463,2621.2393
85102,2528.8787
108655,3196.9043
185498,2650.7473
109045,2443.584
13735,2699.4414
235191,2599.3176
165371,2804.4934
174116,2655.5247
222398,2626.1194
212992,2557.8623
150260,2686.0754
235599,3035.108
170731,2864.8
181652,2472.9197
89365,3040.1018
32918,2419.7937
184608,2591.037
102069,2589.315
122909,2368.6753
233233,2780.091
133105,2407.8298
182288,3070.1462
30403,3268.8408
183659,2783.4133
31568,3005.304
150830,3496.9905
210643,3635.6062
169386,3129.3843
194986,2633.3147
86690,2877.9617
225518,2504.5178
66391,2578.6233
231590,3020.8625
192355,3145.63
234742,2752.4082
213490,2517.6157
136781,2645.305
118158,2894.0151
170789,3016.078
31736,3379.1843
87031,3003.941
192425,3020.936
159031,3236.6462
58342,2841.7087
167039,2775.884
170649,2883.7146
180405,2685.8552
123317,2874.491
22430,3190.5608
81054,2650.8352
165027,3172.9656
112637,2716.068
245790,2700.7712
180782,3450.4167
213101,2288.2087
197133,2594.3875
235780,2789.318
181337,2652.8928
7829,2505.1135
18088,2671.8318
195500,2515.0374
43505,2953.006
222744,3116.511
157105,3013.4631
70664,2674.8906
16167,2975.3887
184564,2825.7883
245680,3058.3381
40296,2234.8372
191890,2771.0164
65494,2814.3635
147967,2937.796
179410,2918.0803
180724,2547.9392
117595,2664.4678
105963,2961.7556
110885,3279.8662
72577,3177.7654
142782,2744.638
205872,2573.3113
209715,2764.7273
68958,3244.768
50947,2543.244
37156,2156.524
65844,2944.7659
243192,2510.2893
24596,2730.5217
49566,2551.2756
9251,2822.1326
28861,2609.0066
211844,2857.91
71900,2502.24
152234,3388.308
185387,2735.4114
34726,2139.8342
182263,3481.174
248613,2660.8057
208696,3647.091
199129,2433.986
185253,2958.3904
69830,4129.5933
188182,2833.6384
243716,2951.3596
151413,2898.4265
243435,2773.3577
139726,2269.4624
216443,2938.9026
185657,3444.3772
49974,2800.8718
200802,3062.6914
116126,2336.3381
88725,3011.4604
1995,2900.5984
181321,2690.2163
196767,2287.8013
28216,2646.6604
172789,3255.3132
75232,2619.2817
136675,2514.7527
76088,2840.1475
144356,3154.593
158097,3176.8518
75486,2414.6992
45561,2340.969
185809,2057.887
162530,3103.5554
62069,3870.6006
149725,3018.4832
13555,2431.4563
162404,3189.7761
224123,3583.8665
11716,3951.656
124079,3161.457
34401,2455.8796
60988,3040.783
54424,3182.3347
37714,3047.81
177748,2920.738
27752,3240.3435
251334,2891.7043
157267,2067.4045
108981,2857.086
72813,3141.3518
200444,2877.095
191826,2385.903
85302,2429.869
233440,2904.174
103686,3876.8384
116674,2445.664
87081,2577.7144
149690,2510.9531
69235,3050.8318
209958,2340.613
244373,2381.2307
51753,2652.3274
110281,2765.5833
105473,2098.7258
123818,2821.3699
85564,2706.8447
135037,2934.3381
180001,2787.351
13910,2954.6572
239380,2248.325
242172,2436.2554
136253,3380.984
74416,3032.5647
213419,3184.1611
178843,2895.6707
54527,3046.9138
117543,2904.7734
59078,2512.931
229979,2900.5198
20685,3118.0823
25412,2170.6838
215198,2971.653
152376,2792.4534
246654,3219.4717
83847,2478.4854
149576,2043.8479
142610,3388.0098
229195,2231.4683
67705,2773.1868
128054,2840.1616
182917,2495.4675
91114,2717.6892
90457,3082.6948
1680,3066.3745
90467,2545.937
116803,3905.9692
165246,2574.3696
165894,3301.8542
93592,2895.8352
179592,2740.2253
131645,3218.7605
167622,3198.1184
42340,2353.5532
244150,2120.8599
174620,2362.3977
186888,2118.9182
82491,2651.385
45833,2444.847
54853,2881.8696
114267,2752.3137
66209,2676.306
10582,3845.631
195009,2538.0867
184389,2394.0022
91889,2834.841
22894,2530.9133
33842,3070.3352
118307,3443.2185
243278,2980.8628
228246,2679.3237
60222,2497.3645
136825,2687.902
233809,2272.888
59456,2681.4077
250971,2284.2102
164133,3120.353
243747,2918.4988
223618,2531.4714
228326,2739.6985
210157,2717.8677
203758,3035.841
159576,2200.9617
80178,2846.5642
192530,2521.261
119469,3036.6892
78316,3661.9456
164574,2509.4343
240829,3024.9602
97326,2759.695
182225,2794.7693
234041,2502.2512
150674,2683.6382
21121,2769.634
27391,3307.299
89360,2888.601
181281,2621.3418
27767,2895.1113
145366,2765.4824
118782,2870.2498
85444,3029.973
187717,2989.37
50041,2541.8577
247713,2769.7725
141854,2831.1467
184408,2425.515
8270,3011.8408
67905,2841.095
234806,3428.1912
209252,3575.8782
232325,2901.5193
9004,3086.5667
238443,2509.4624
129921,2649.4246
225419,2631.4
180617,3111.7427
216118,2907.2397
205723,2517.7585
245291,2876.494
242626,2775.973
42766,2656.3555
147062,2698.7192
61170,2732.1057
190652,2845.2224
247109,3000.7288
77023,3378.7302
174849,2494.2444
81520,2313.7751
210074,3065.3147
73120,3697.1292
162165,3034.8977
153171,3074.782
112168,2933.7776
52431,3736.38
168947,2752.4446
163523,2848.1902
76639,3432.2
19417,2697.0955
53934,2739.897
183201,3112.5981
111928,2548.735
163680,3171.8167
204882,2537.4114
61763,2681.1035
31876,3084.573
69172,3047.8306
5554,2591.0085
18339,3230.0144
176898,2742.4011
50070,2528.8904
168549,3514.8218
160437,3053.0083
174381,2966.7961
162705,2324.3616
56073,2302.2976
20758,3111.2437
63011,2716.5916
226706,2859.5916
65279,2590.5374
41309,3280.5554
59500,2915.884
179174,2781.5105
62140,3477.6958
179167,2995.7478
137166,3520.119
181940,2708.892
175924,2886.17
108203,2395.6938
81066,3139.5537
10254,3131.4502
249129,4111.722
14176,3317.0696
114310,3683.2383
162975,2618.2737
234547,2559.8704
135627,2421.0627
77310,3455.4226
75167,3521.5208
105850,2620.5208
150937,2712.821
121557,3421.976
29988,2457.264
153556,2768.0098
71194,2471.077
22680,2858.2722
116897,2391.4343
179496,2672.8113
244559,2608.8247
113333,2070.5842
4382,3035.617
195712,3215.533
81784,3010.2554
200938,2439.25
190002,2622.5593
133787,2813.0637
79673,2530.8972
132320,2318.5012
123279,2626.2166
103316,2865.685
46694,2695.325
63625,2472.5945
198396,2816.5693
139542,2591.8079
138375,3306.8198
17330,2498.3008
196667,2683.1519
242446,2806.6677
97011,2702.3987
63102,3174.0261
167970,3312.923
159755,2653.93
232760,3252.5754
148846,3039.7166
112606,2913.9685
124727,2757.0916
110584,2628.0334
242865,2991.55
18514,2474.0576
73070,2907.1543
139980,3075.4675
44978,2300.6125
58264,2697.3652
205687,2875.4653
4285,2483.7856
184630,2836.467
68015,2314.4675
170998,2520.7576
208378,2632.017
152898,2948.5266
122794,2567.2278
204240,3242.1501
224404,2695.9978
105226,2093.8433
189946,2824.912
130420,2514.471
212209,2512.8118
93715,2972.139
205743,2811.2874
54632,2925.7913
126727,2327.9065
233311,2468.0115
100042,1803.1368
141071,3252.9387
77610,3172.0469
21264,2600.6243
3746,3111.755
224458,2440.4153
72168,2588.8298
103284,3446.3865
185192,3263.0027
111289,2522.8235
173439,2455.72
178548,2805.7751
161743,2244.35
216807,2238.563
61453,2780.4304
171535,2648.743
14572,2686.0203
17608,2715.3696
184203,3111.3276
113696,2957.3835
229231,2960.8733
233841,3000.072
213316,3138.6804
240500,2364.743
230452,3536.6646
118581,2800.9226
93158,2656.3752
249360,2626.0999
67894,3432.9827
51168,2724.5798
2550,2921.299
15708,2569.92
67241,3308.3474
161964,2570.7678
43622,3068.0315
107090,3280.409
60250,3953.9084
18555,2472.99
93378,3251.918
90014,3050.1492
126784,3234.5315
181314,2314.1682
78657,2320.1514
3718,2631.5505
190751,2371.4846
108046,3291.7097
92158,3111.475
34417,2587.621
184125,2882.6074
160064,2647.4265
245562,2876.9053
91947,2857.6953
220031,2637.8167
150598,2566.0261
214208,3353.138
241566,3742.0837
70933,3259.9387
185175,2145.736
159672,2424.3706
133461,2481.492
82458,2720.1152
97498,2710.8694
150212,2884.6042
16974,2468.6697
92174,3366.8032
70843,3957.308
199929,3176.8665
34195,3015.631
229301,3094.532
63548,2888.4028
95723,2709.0007
76833,2852.675
78937,2523.2566
2790,3049.9368
130991,3534.8499
227856,2573.609
170897,2350.7966
160655,2662.848
166065,2912.1548
24209,2648.5962
55432,2672.8564
178469,3162.4512
244841,2991.047
119516,2920.9626
157419,2871.737
208067,2266.992
27951,3302.4812
122157,2558.9724
151133,3060.5498
26091,3178.5256
82721,3069.4226
21399,2864.1143
200873,2891.3318
244533,2666.4536
130690,2351.5725
229684,3187.4011
251752,3217.0305
198994,2997.368
123217,2886.364
49489,2379.1775
195409,2212.1501
24191,3789.0662
114124,2498.8508
204948,3156.1272
90701,3486.3665
99222,3152.6704
24643,2380.7603
41857,3143.7893
152810,2539.2683
74962,2892.271
154402,2464.942
19735,2308.6304
225672,2521.235
5504,2076.1533
120071,2873.1228
139033,2762.3716
13196,3422.5396
17445,3118.9446
108435,2316.1052
158241,3089.58
211379,2513.8074
109546,2729.1956
117730,2712.4885
127417,2769.277
90808,3011.3582
162817,2641.5906
164278,2542.2527
12849,3408.9763
176577,2661.5618
235569,2827.941
145826,3682.7463
81331,2826.274
188110,3606.0398
168028,2704.098
2919,2835.78
138680,2202.2917
4655,3649.5854
231075,3279.3452
192162,3289.115
79129,2944.535
72821,2933.4675
241501,2710.738
30297,2557.5134
25122,3475.7117
174937,3201.2358
131418,2547.0945
216070,2439.61
115021,3767.3044
35514,2701.1365
42870,2832.8071
28783,2654.3574
4653,2755.7368
91484,3561.0908
188231,2170.5105
184020,3040.5706
103103,2239.8103
200816,2923.2563
34775,3130.2756
235142,2308.2878
144707,2847.4692
47141,3550.6658
114673,2622.819
61417,1848.3171
202179,2208.9587
105306,2671.8992
24281,3288.945
202144,3590.5508
74374,3363.2292
119179,3321.2375
69867,3018.4114
246592,2590.6677
198568,2645.4287
7124,2197.9465
204181,2534.6423
179636,2491.8816
220355,3311.4417
124401,3263.9124
219012,2983.8628
75143,1910.6646
59575,3107.8828
140882,2861.699
202118,2764.252
183592,2858.8215
50333,2094.507
249292,2938.0996
222047,2188.9077
62588,2973.1619
81111,2949.028
143780,3147.3135
42833,2445.9448
103735,2547.269
161369,3875.578
23239,2780.865
136573,2435.7444
209449,2767.3914
121695,3233.8271
43154,2588.6428
221524,1966.9625
183367,2753.5842
220634,2696.6233
30078,2706.302
187768,2807.5496
23220,2579.8127
131495,2545.7024
84731,2889.7778
164500,2688.6267
76787,3207.5266
181545,3339.158
45568,2664.534
171236,2919.7979
28452,3195.9976
7331,2417.6062
54474,2652.1562
175385,2549.2275
251693,3047.0881
248346,3145.8235
212491,2206.2893
113209,2474.0461
95343,3008.9358
204736,2997.169
163972,3638.716
